"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","detailedMentions/4/nickName","detailedMentions/4/profileUrl","detailedMentions/4/secUid","detailedMentions/4/userId","detailedMentions/5/nickName","detailedMentions/5/profileUrl","detailedMentions/5/secUid","detailedMentions/5/userId","detailedMentions/6/nickName","detailedMentions/6/profileUrl","detailedMentions/6/secUid","detailedMentions/6/userId","detailedMentions/7/nickName","detailedMentions/7/profileUrl","detailedMentions/7/secUid","detailedMentions/7/userId","detailedMentions/8/nickName","detailedMentions/8/profileUrl","detailedMentions/8/secUid","detailedMentions/8/userId","detailedMentions/9/nickName","detailedMentions/9/profileUrl","detailedMentions/9/secUid","detailedMentions/9/userId","detailedMentions/10/nickName","detailedMentions/10/profileUrl","detailedMentions/10/secUid","detailedMentions/10/userId","detailedMentions/11/nickName","detailedMentions/11/profileUrl","detailedMentions/11/secUid","detailedMentions/11/userId","detailedMentions/12/nickName","detailedMentions/12/profileUrl","detailedMentions/12/secUid","detailedMentions/12/userId","detailedMentions/13/nickName","detailedMentions/13/profileUrl","detailedMentions/13/secUid","detailedMentions/13/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","mentions/4","mentions/5","mentions/6","mentions/7","mentions/8","mentions/9","mentions/10","mentions/11","mentions/12","mentions/13","pinnedByAuthor","repliesToId","replyCommentTotal","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/78d42b069b62c207e9f931e6aabaa8df~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1e172083&x-expires=1756396800&x-signature=7klm9E%2F2ZoQOuN905Y0yLbhocyQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7520675415158604550","1751043708","2025-06-27T17:01:48.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","Youre a child of the earth and a big inspiration for our youth to leave racism behind we all are brothers and sisters","6637081832373714950","mmaclips999","https://www.tiktok.com/@dodonyokamusic/video/7516954398514220295"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/16c66e25c4fa67269267b73597bb605a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=be90103c&x-expires=1756396800&x-signature=u8CBJTXa0mCUKC9TbonHw%2BXT3wA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7517625144500601632","1750333516","2025-06-19T11:45:16.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","Spreekt janneman nog Nederlands","6779138816051840006","mickgordondaddy69420","https://www.tiktok.com/@dodonyokamusic/video/7516954398514220295"
"https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0fdb657c&x-expires=1756396800&x-signature=Aoyu03c%2F8%2Fcg%2BszXPZOK%2BbiOh9M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519567745090962181","1750785807","2025-06-24T17:23:27.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","❤❤❤❤Dodo","7103391910651675654","fatcatnot","https://www.tiktok.com/@dodonyokamusic/video/7516954398514220295"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/c925c8a7204f20025a6a16cc6e01f7da~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=12106e25&x-expires=1756396800&x-signature=A0EV%2BIsTVPUmkHLmRliYUnCpemA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7517588906553279264","1750325088","2025-06-19T09:24:48.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","You should come to Belgium.","7020447796880851974","dieuwkeddt00011","https://www.tiktok.com/@dodonyokamusic/video/7516954398514220295"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7314921252596023301~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ef15df95&x-expires=1756396800&x-signature=rpA3kTjBoT8rmNjt0Bz6gsQIseY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7517650732066538296","1750339470","2025-06-19T13:24:30.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","You go Dodo🤩🤩🥰","7112456258346648582","napogadi.a.repo","https://www.tiktok.com/@dodonyokamusic/video/7516954398514220295"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/88745c3de9e49a0f8623f80c286fe171~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=284ee0c3&x-expires=1756396800&x-signature=JGl59kvv4bPZw7Ed4pm2srF7vD4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7523094001609737016","1751606848","2025-07-04T05:27:28.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","Jy is n legend my maat well done 🦋🙏🏻","7043461997044646917","mavsafaris","https://www.tiktok.com/@dodonyokamusic/video/7516954398514220295"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/79df72dfeba2e4ecab1ecc8827e8f441~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6d90a1fd&x-expires=1756396800&x-signature=moGysD%2FzVNlJF8ZC90cpmKZFWOc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7516964117543371552","1750179610","2025-06-17T17:00:10.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","DODO DE GOAT","6922043265211024389","justinv052","https://www.tiktok.com/@dodonyokamusic/video/7516954398514220295"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ed5c9561f14a1978680aacf34d832bb9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cd214e6d&x-expires=1756396800&x-signature=GKauqwkAYUGQEfjLwnAo8p%2FyL00%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7519497555518046982","1750769470","2025-06-24T12:51:10.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","Highland Cow😍","6687181150303585286","nikaqiiiiiiiiiii","https://www.tiktok.com/@dodonyokamusic/video/7519196475570654472"
"https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/119f6aa6ecf6406cd8ea29ad628bca9e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ed042833&x-expires=1756396800&x-signature=RhTqLyM%2Fi71xoyJ73U2XJ9rvMwk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7517241028450714424","1750244081","2025-06-18T10:54:41.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","❤️My Superstar Kom net terug Dodo","7051628491943789573","gibbs140","https://www.tiktok.com/@dodonyokamusic/video/7516954398514220295"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/aa3027dd735ba262f77290cb7a1635c3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4b054c30&x-expires=1756396800&x-signature=nyUgYsUTI6YjkQojCya6JG%2FtUn8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7428016513561264902","1729469875","2024-10-21T00:17:55.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,,"7420839195583349509",,"Is jy regtig bewus dat jy gewen het (R100,000 en 2024 Toyota Hilux) sjoe baie geluk by voorbaat inbox my asseblief op whatsapp met (KLAAR) om jou geleentheid op te eis +27 60 346 5880🥰","7421694666998236165","jacob.barnes89","https://www.tiktok.com/@dodonyokamusic/video/7420841660155727109"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/23078de64b49a48e2b5b50e3d9e218ea~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=52b63a91&x-expires=1756396800&x-signature=pRYY70dgXutRoFg5ryWHI99KX1s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7458228639802491653","1736504218","2025-01-10T10:16:58.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","dodonyokamusic","false",,,,,,,,,,,,,,,,"7457437490439439110",,"lol","7251320645504975878","ol43462","https://www.tiktok.com/@dodonyokamusic/video/7420841660155727109"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e69408cdf5cd95feadcf55cbc0edb5d8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=927a41a8&x-expires=1756396800&x-signature=lwEOK2%2Bi%2FILSC2zfY6bXEbJcrcc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7458544546751873797","1736583807","2025-01-11T08:23:27.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,,"7457437490439439110",,"😁","6923922185288745985","postkahil96","https://www.tiktok.com/@dodonyokamusic/video/7420841660155727109"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/46eec1e912f45e59bf0aa2f27db8ca05~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1474b072&x-expires=1756396800&x-signature=BDOjLLuQneZ6dF0Ulod5gKkKWFM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7458595508933526294","1736589670","2025-01-11T10:01:10.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","dodonyokamusic","false",,,,,,,,,,,,,,,,"7458589202475614998",,"🙏💛 zoals jou muziek 🎶 😏","58943557289410560","w_i9628","https://www.tiktok.com/@dodonyokamusic/video/7420841660155727109"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/aa3027dd735ba262f77290cb7a1635c3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4b054c30&x-expires=1756396800&x-signature=nyUgYsUTI6YjkQojCya6JG%2FtUn8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7427121209474859781","1729261421","2024-10-18T14:23:41.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,,"7420860984594236166",,"Is jy regtig bewus dat jy gewen het (R100,000 en 2024 Toyota Hilux) sjoe baie geluk by voorbaat inbox my asseblief op whatsapp met (KLAAR) om jou geleentheid op te eis +27 60 346 5880😇🥳","7421694666998236165","jacob.barnes89","https://www.tiktok.com/@dodonyokamusic/video/7420841660155727109"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/8ed6a92dfecdfb9c50d716599973db2e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=043292fd&x-expires=1756396800&x-signature=ZWWCpgLCnQuIDedsfnAe9K%2FIODs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7460132116286882582","1736947412","2025-01-15T13:23:32.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,,"7420860984594236166",,"Afrika","7314394534950945825","pisvlek6","https://www.tiktok.com/@dodonyokamusic/video/7420841660155727109"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d3dddbf5caf956ecae3abac6d46f488d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=21dc7546&x-expires=1756396800&x-signature=0gEhaAqcOeVJqMZhp56wfDp8UQE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7421848657034658566","1728033812","2024-10-04T09:23:32.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","dodonyokamusic","false",,,,,,,,,,,,,,,,"7420894808048239366",,"Kan nie wag om jou song te luister nie 😂","6935759821170443265","jenny_potgieter","https://www.tiktok.com/@dodonyokamusic/video/7420841660155727109"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d3dddbf5caf956ecae3abac6d46f488d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=21dc7546&x-expires=1756396800&x-signature=0gEhaAqcOeVJqMZhp56wfDp8UQE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7421848730738017030","1728033836","2024-10-04T09:23:56.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","dodonyokamusic","false",,,,,,,,,,,,,,,,"7420894808048239366",,"Baie dankie 🤩","6935759821170443265","jenny_potgieter","https://www.tiktok.com/@dodonyokamusic/video/7420841660155727109"
"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=417c222d&x-expires=1756396800&x-signature=tWuUs5YVhYAS%2FKqrzJ8kuTt%2FqOM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7518430535518257953","1750521034","2025-06-21T15:50:34.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"2","Beetje het is gewoon onze taal alleen die van ons is geëvolueerd","7397969235991905313","karel3299","https://www.tiktok.com/@dodonyokamusic/video/7516584624227683591"
"https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c700-no/0826f672105d993be58133cf880bcde4~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9e61173f&x-expires=1756396800&x-signature=WtjgltHImHRXkEdcf2uL%2FhDoPb4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7527546607454143264","1752643566","2025-07-16T05:26:06.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","Nederland heeft overgenomen vroeger","7429443078857016353","dtamike1993","https://www.tiktok.com/@dodonyokamusic/video/7516584624227683591"
"https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/04903af9133f5d04992f6e4f322f6f95~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=1ad67ad3&x-expires=1756396800&x-signature=cwiSImNjo5o9oKYmX8D%2F4tHAGro%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7527284248735171360","1752582449","2025-07-15T12:27:29.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","SO naar voc in 17e eeuw","7292710706322981920","jimidolsthoorn","https://www.tiktok.com/@dodonyokamusic/video/7516584624227683591"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8127ed912e48d626a42499d62895476f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=dc7cd834&x-expires=1756396800&x-signature=Znsuh80y1LKqXGICDdL%2Ft8ARhP4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7530655800532976389","1753367445","2025-07-24T14:30:45.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","yoo dodo wanneer drop dit?🔥😭","7191540649598157829","itz_urboy1dawitt","https://www.tiktok.com/@dodonyokamusic/video/7516584624227683591"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7689f5a8c99ac90ce1400d57d4d159d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9a768cb7&x-expires=1756396800&x-signature=4CnYBG1FuVm5OknMxCxfd5J9GEg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7524703978966598456","1751981680","2025-07-08T13:34:40.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","Omg!!!🖤","6841941299819742213","meera_swartz_95","https://www.tiktok.com/@dodonyokamusic/video/7516584624227683591"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/080d6a83cc6f0093a76022500e2f3e44~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=b98b5d51&x-expires=1756396800&x-signature=WlOTKK8w2WCFUZqY4g0572wp3XM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7521329033713091334","1751195895","2025-06-29T11:18:15.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","What’s the name of this song","6997053281098302470","aleciapixelchefs","https://www.tiktok.com/@dodonyokamusic/video/7516584624227683591"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0076d9e05490552e6f0bdb9b6f43aaab~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e68e71d4&x-expires=1756396800&x-signature=m566HEMcws8t0UXhiYBJ9stFScg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7530360716479562502","1753298744","2025-07-23T19:25:44.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","smart guys🥰explore Nog meer Groot asb...","7321424238316585990","design.decor.and","https://www.tiktok.com/@dodonyokamusic/video/7516584624227683591"
"https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/b115b236d7febb2fd3925855899b3992~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=08d9b341&x-expires=1756396800&x-signature=z2Sjnorg4ElxRR%2BrtIf48GEYoAk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7516804077679936289","1750142371","2025-06-17T06:39:31.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","Nooit gedacht dat deze 2 samen zouden komen","7117212780532646917","battlemaster304","https://www.tiktok.com/@dodonyokamusic/video/7516584624227683591"
"https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/0f89996d1270ffd161e2dc9881470946~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=de2f61f8&x-expires=1756396800&x-signature=k64iCxGv%2FSAzmtyfs2pSDQw272M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7516628386896413462","1750101437","2025-06-16T19:17:17.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"1","OMG deze collab is iconisch","6824832830397596677","catlady436","https://www.tiktok.com/@dodonyokamusic/video/7516584624227683591"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/18a3f193b283cb06c3cecc55b6f1a62d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f771446a&x-expires=1756396800&x-signature=%2FW2s1y8sM65KvBieorgupSKZSoo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7517138892854067973","1750220316","2025-06-18T04:18:36.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","Die is amazing","6938053692286796801","waynoinsano69","https://www.tiktok.com/@dodonyokamusic/video/7516584624227683591"
"https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/375dd10497cc68bf36f88a476b679cce~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=481555bf&x-expires=1756396800&x-signature=xuobHocQauOa0WeR4pjuHHguAZE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7516611384659428129","1750097476","2025-06-16T18:11:16.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","Wat is er gebeurd met je lip","7245719630957364251","rekkemontop","https://www.tiktok.com/@dodonyokamusic/video/7516584624227683591"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/27d1819b4d29af9f2ec0be87a4b2cd53~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7435ec3c&x-expires=1756396800&x-signature=c7dIQD4LMvYAXq7dFmf6SbnFZIU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7535515389586883344","1754498907","2025-08-06T16:48:27.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"1","Jy moet Kom op tree by Paul Kruger Hall krugersdorp Wes","7496450173267674113","hesterfox","https://www.tiktok.com/@dodonyokamusic/video/7516584624227683591"
"https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/2254b397f07895a9906786fbdc3d8d46~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e42c02fb&x-expires=1756396800&x-signature=WHzokQvFNxdS1KJ3QShymOVJhls%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7519233170287264534","1750707908","2025-06-23T19:45:08.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","Zoooo leuk","6794336254898242566","chelseyjaylee","https://www.tiktok.com/@dodonyokamusic/video/7516584624227683591"
"https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/618571f4ff8ff17235256eb45e4a7bdc~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9e51fd96&x-expires=1756396800&x-signature=O1WlEF%2Fo%2BIg%2BvOSdl1TMZpcbOXg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7521314354748146454","1751192478","2025-06-29T10:21:18.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","which ones afrikaans and which ones dutch?","7441118052735861792","mauuuu01_1","https://www.tiktok.com/@dodonyokamusic/video/7516584624227683591"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/00d7a783d7e4255b2d8f62b3581e6822~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=3bb838a8&x-expires=1756396800&x-signature=6J6I2d9hMcXxWdpBp0flEQjVa94%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7538183426109768454","1755120109","2025-08-13T21:21:49.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","Dodo a revelutionary...","7464208371282183173","n.a.moses","https://www.tiktok.com/@dodonyokamusic/video/7516584624227683591"
"https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c700-no/1f0b0d18ba4775503d06d20789027dde~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=42ae8e17&x-expires=1756396800&x-signature=dvkIhi7PzpoOAyNWm83b1sxWMzI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7516810443181802272","1750143853","2025-06-17T07:04:13.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","Was jy in Zwolle???","86177351763369984","bydvdw","https://www.tiktok.com/@dodonyokamusic/video/7516584624227683591"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7326893502481547269~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=31430607&x-expires=1756396800&x-signature=5D4dbew9iwX6DciQUD8b8mJrvBM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7536461158229721864","1754719112","2025-08-09T05:58:32.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","dodonyokamusic","false",,,,,,,,,,,,,,,"false",,"0","ons sort n folle song 🔥🔥🔥","6620328714821713922","reaperleo","https://www.tiktok.com/@dodonyokamusic/video/7516584624227683591"
